,core_log_return_oos
2023-05-19,0.002058493356001723
2023-05-22,-0.000494557751671337
2023-05-23,-0.0009833412656906721
2023-05-24,-0.004456073446218967
2023-05-25,-0.00036658856509197825
2023-05-26,0.004089472474515266
2023-05-29,0.004460908842411233
2023-05-30,0.0019247185830727877
2023-05-31,0.001048715548883515
2023-06-01,0.0027390215117385633
2023-06-02,0.0038533696083968387
2023-06-05,-0.0017375497729563974
2023-06-06,0.001307833103704508
2023-06-07,-0.003660097234611707
2023-06-08,-0.0005459054156114993
2023-06-09,0.003566046162823101
2023-06-12,0.0014168763544200199
2023-06-13,0.0009240167068393155
2023-06-14,0.00016936027183532093
2023-06-15,-0.0039052305761121276
2023-06-16,0.0037600811591972315
2023-06-19,-0.004363302081823616
2023-06-20,0.0023425303818394995
2023-06-21,-0.002507463209234716
2023-06-22,-0.003260304999530275
2023-06-23,0.0041917743360492775
2023-06-26,0.0003983466536349028
2023-06-27,-0.001981810685595935
2023-06-28,0.00472771874369243
2023-06-29,-0.002286301341549484
2023-06-30,0.004176670425487021
2023-07-03,-0.0005719848091493148
2023-07-04,1.0862544703919169e-05
2023-07-05,-0.0008407201544905309
2023-07-06,-0.011461231962551352
2023-07-07,0.0011233341126675599
2023-07-10,-0.0017283631019507824
2023-07-11,0.001232823517676195
2023-07-12,0.006271013521625067
2023-07-13,0.001687429598933219
2023-07-14,-0.0010959001559344708
2023-07-17,-0.000311069830814766
2023-07-18,0.006635992300839513
2023-07-19,0.0009454060897235037
2023-07-20,-0.0011745115726535756
2023-07-21,0.001472691258290747
2023-07-24,0.002830876187413861
2023-07-25,0.0027282968320903817
2023-07-26,-0.003601349440130374
2023-07-27,0.008977982324339374
2023-07-28,-0.001979663158201265
2023-07-31,0.0005830251916685988
2023-08-01,-0.0018870677620547523
2023-08-02,-0.005380633973416201
2023-08-03,-0.003733257482020969
2023-08-04,-0.00023291579965971685
2023-08-07,-0.0010162564747903215
2023-08-08,0.00012702588091309996
2023-08-09,-0.0005577238825899551
2023-08-10,0.0017095109857230408
2023-08-11,-0.005654374715837179
2023-08-14,0.0028124503483597345
2023-08-15,-0.004981309857074267
2023-08-16,-0.00020121658714741998
2023-08-17,-0.005345010843008584
2023-08-18,-0.0026232648574135327
2023-08-21,-0.0018852887867433577
2023-08-22,0.007072156182794235
2023-08-23,0.006561694455436147
2023-08-24,-0.0019898113489617867
2023-08-25,-0.00017833574624718065
2023-08-28,0.003884084840519219
2023-08-29,0.005853673032303746
2023-08-30,-0.0011629491249710157
2023-08-31,0.006051750640983843
