date,portfolio_return_gross,portfolio_return_net_est,portfolio_nav_gross,portfolio_nav_net_est,switching_drag_nav,portfolio_ter_bps_annualized,switching_drag_daily,allocation_turnover_daily
2021-07-20,0.009631642797049422,0.009631642797049422,1.1134255406300562,1.1134255406300562,0.0,38.27141450724858,0.0,0.0
2021-07-21,0.00562272309690691,0.00562272309690691,1.1196860241340427,1.1196860241340427,0.0,38.27141450724858,0.0,0.0
2021-07-22,0.004175847895493956,0.004175847895493956,1.1243616626615367,1.1243616626615367,0.0,38.27141450724858,0.0,0.0
2021-07-23,0.008096741413987401,0.008096741413987401,1.133465328299908,1.133465328299908,0.0,38.27141450724858,0.0,0.0
2021-07-26,-0.0013197535161864615,-0.0013197535161864615,1.1319694334474089,1.1319694334474089,0.0,38.27141450724858,0.0,0.0
2021-07-27,-0.006637545694131662,-0.006637545694131662,1.1244559346085414,1.1244559346085414,0.0,38.27141450724858,0.0,0.0
2021-07-28,0.003958482610271553,0.003958482610271553,1.1289070738717062,1.1289070738717062,0.0,38.27141450724858,0.0,0.0
2021-07-29,0.0017701112354929572,0.0017701112354929572,1.1309053649669938,1.1309053649669938,0.0,38.27141450724858,0.0,0.0
2021-07-30,-0.0028222804373145526,-0.0028222804373145526,1.1277136328789934,1.1277136328789934,0.0,38.27141450724858,0.0,0.0
2021-08-02,0.002430474736709043,0.002430474736709043,1.130454512373948,1.130454512373948,0.0,38.27141450724858,0.0,0.0
2021-08-03,-0.0010868050454088396,-0.0010868050454088396,1.129225928706295,1.129225928706295,0.0,38.27141450724858,0.0,0.0
2021-08-04,0.0027985183911112994,0.0027985183911112994,1.132386088235499,1.132386088235499,0.0,38.27141450724858,0.0,0.0
2021-08-05,0.003507915436585576,0.003507915436585576,1.136358402874595,1.136358402874595,0.0,38.27141450724858,0.0,0.0
2021-08-06,0.003301732695322313,0.003301732695322313,1.1401103545669704,1.1401103545669704,0.0,38.27141450724858,0.0,0.0
2021-08-09,0.0009669057334300568,0.0009669057334300568,1.1412127338055442,1.1412127338055442,0.0,38.27141450724858,0.0,0.0
2021-08-10,0.002836442329285502,0.002836442329285502,1.1444497179104298,1.1444497179104298,0.0,38.27141450724858,0.0,0.0
2021-08-11,-0.0007306759659439284,-0.0007306759659439284,1.1436134960073214,1.1436134960073214,0.0,38.27141450724858,0.0,0.0
2021-08-12,0.0011845299652430785,0.0011845299652430785,1.1449681404619985,1.1449681404619985,0.0,38.27141450724858,0.0,0.0
2021-08-13,-0.0013076457844607454,-0.0013076457844607454,1.1434709276997814,1.1434709276997814,0.0,38.27141450724858,0.0,0.0
2021-08-16,-0.0019055147577002884,-0.0019055147577002884,1.1412920269720483,1.1412920269720483,0.0,38.27141450724858,0.0,0.0
2021-08-17,-9.682891657399745e-05,-9.682891657399745e-05,1.141181516901582,1.141181516901582,0.0,38.27141450724858,0.0,0.0
2021-08-18,-0.0009035587909267653,-0.0009035587909267653,1.1401503923099425,1.1401503923099425,0.0,38.27141450724858,0.0,0.0
2021-08-19,-0.008236930976635791,-0.008236930976635791,1.1307590522255013,1.1307590522255013,0.0,38.27141450724858,0.0,0.0
2021-08-20,0.005092965971392636,0.005092965971392636,1.1365179696003298,1.1365179696003298,0.0,36.82578950724857,0.0,0.0
2021-08-23,0.00409413701631034,0.00409413701631034,1.1411710298893725,1.1411710298893725,0.0,36.82578950724857,0.0,0.0
2021-08-24,0.0024639468919667425,0.0024639468919667425,1.1439828147016708,1.1439828147016708,0.0,36.82578950724857,0.0,0.0
2021-08-25,0.0004843121947374601,0.0004843121947374601,1.144536859529401,1.144536859529401,0.0,36.82578950724857,0.0,0.0
2021-08-26,-0.0033030251081799674,-0.0033030251081799674,1.140756425545138,1.140756425545138,0.0,36.82578950724857,0.0,0.0
2021-08-27,0.004056226260098725,0.004056226260098725,1.1453835917148105,1.1453835917148105,0.0,36.82578950724857,0.0,0.0
2021-08-30,0.002947360437161206,0.002947360437161206,1.1487594499984044,1.1487594499984044,0.0,36.82578950724857,0.0,0.0
2021-08-31,-0.001659095636367569,-0.001659095636367569,1.146853548207676,1.146853548207676,0.0,36.82578950724857,0.0,0.0
2021-09-01,-0.001243514792432939,-0.001243514792432939,1.1454274188557256,1.1454274188557256,0.0,35.519539507248574,0.0,0.0
2021-09-02,0.0025312681253785666,0.0025312681253785666,1.1483268027710098,1.1483268027710098,0.0,35.519539507248574,0.0,0.0
2021-09-03,-0.000257321420171412,-0.000257321420171412,1.1480313136873,1.1480313136873,0.0,35.519539507248574,0.0,0.0
2021-09-06,0.003960422976349576,0.003960422976349576,1.152578003279596,1.152578003279596,0.0,35.519539507248574,0.0,0.0
2021-09-07,-0.003787043004781915,-0.003787043004781915,1.1482131408148104,1.1482131408148104,0.0,35.519539507248574,0.0,0.0
2021-09-08,-0.0026646149727980618,-0.0026646149727980618,1.1451535948878317,1.1451535948878317,0.0,35.519539507248574,0.0,0.0
2021-09-09,0.0027168319034996504,0.0027168319034996504,1.1482647847088303,1.1482647847088303,0.0,35.519539507248574,0.0,0.0
2021-09-10,-0.0005426626424244671,-0.0005426626424244671,1.1476416643065572,1.1476416643065572,0.0,35.519539507248574,0.0,0.0
2021-09-13,-0.0008471674337843238,-0.0008471674337843238,1.1466694196629026,1.1466694196629026,0.0,35.519539507248574,0.0,0.0
