,date,quarter_date,regime,bloc,Strat,ticker,weight_ticker
5697,2024-11-27,2024-11-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5698,2024-11-27,2024-11-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5699,2024-11-27,2024-11-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5700,2024-11-27,2024-11-01,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5701,2024-11-27,2024-11-01,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5702,2024-11-27,2024-11-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5703,2024-11-28,2024-11-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5704,2024-11-28,2024-11-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5705,2024-11-28,2024-11-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5706,2024-11-28,2024-11-01,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5707,2024-11-28,2024-11-01,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5708,2024-11-28,2024-11-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5709,2024-11-29,2024-11-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5710,2024-11-29,2024-11-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5711,2024-11-29,2024-11-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5712,2024-11-29,2024-11-01,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5713,2024-11-29,2024-11-01,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5714,2024-11-29,2024-11-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5715,2024-12-02,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5716,2024-12-02,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5717,2024-12-02,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5718,2024-12-02,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5719,2024-12-02,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5720,2024-12-02,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5721,2024-12-03,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5722,2024-12-03,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5723,2024-12-03,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5724,2024-12-03,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5725,2024-12-03,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5726,2024-12-03,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5727,2024-12-04,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5728,2024-12-04,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5729,2024-12-04,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5730,2024-12-04,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5731,2024-12-04,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5732,2024-12-04,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5733,2024-12-05,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5734,2024-12-05,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5735,2024-12-05,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5736,2024-12-05,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5737,2024-12-05,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5738,2024-12-05,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5739,2024-12-06,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5740,2024-12-06,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5741,2024-12-06,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5742,2024-12-06,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5743,2024-12-06,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5744,2024-12-06,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5745,2024-12-09,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5746,2024-12-09,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5747,2024-12-09,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5748,2024-12-09,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5749,2024-12-09,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5750,2024-12-09,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5751,2024-12-10,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5752,2024-12-10,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5753,2024-12-10,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5754,2024-12-10,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5755,2024-12-10,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5756,2024-12-10,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5757,2024-12-11,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5758,2024-12-11,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5759,2024-12-11,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5760,2024-12-11,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5761,2024-12-11,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5762,2024-12-11,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5763,2024-12-12,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5764,2024-12-12,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5765,2024-12-12,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5766,2024-12-12,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5767,2024-12-12,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5768,2024-12-12,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5769,2024-12-13,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5770,2024-12-13,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5771,2024-12-13,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5772,2024-12-13,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5773,2024-12-13,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5774,2024-12-13,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5775,2024-12-16,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5776,2024-12-16,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5777,2024-12-16,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5778,2024-12-16,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5779,2024-12-16,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5780,2024-12-16,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5781,2024-12-17,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5782,2024-12-17,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5783,2024-12-17,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5784,2024-12-17,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5785,2024-12-17,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5786,2024-12-17,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5787,2024-12-18,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5788,2024-12-18,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5789,2024-12-18,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5790,2024-12-18,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5791,2024-12-18,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5792,2024-12-18,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5793,2024-12-19,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5794,2024-12-19,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5795,2024-12-19,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5796,2024-12-19,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5797,2024-12-19,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5798,2024-12-19,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5799,2024-12-20,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5800,2024-12-20,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5801,2024-12-20,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5802,2024-12-20,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5803,2024-12-20,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5804,2024-12-20,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5805,2024-12-23,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5806,2024-12-23,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5807,2024-12-23,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5808,2024-12-23,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5809,2024-12-23,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5810,2024-12-23,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5811,2024-12-24,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5812,2024-12-24,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5813,2024-12-24,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5814,2024-12-24,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5815,2024-12-24,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5816,2024-12-24,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5817,2024-12-25,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5818,2024-12-25,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5819,2024-12-25,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5820,2024-12-25,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5821,2024-12-25,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5822,2024-12-25,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5823,2024-12-26,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5824,2024-12-26,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5825,2024-12-26,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5826,2024-12-26,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5827,2024-12-26,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5828,2024-12-26,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5829,2024-12-27,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5830,2024-12-27,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5831,2024-12-27,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5832,2024-12-27,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5833,2024-12-27,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5834,2024-12-27,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5835,2024-12-30,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5836,2024-12-30,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5837,2024-12-30,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5838,2024-12-30,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5839,2024-12-30,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5840,2024-12-30,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5841,2024-12-31,2024-12-02,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5842,2024-12-31,2024-12-02,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5843,2024-12-31,2024-12-02,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
5844,2024-12-31,2024-12-02,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5845,2024-12-31,2024-12-02,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5846,2024-12-31,2024-12-02,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5847,2025-01-01,2025-01-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5848,2025-01-01,2025-01-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5849,2025-01-01,2025-01-01,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5850,2025-01-01,2025-01-01,normal,bloc2,STRAT2,PDAIEUR LX Equity,0.2
5851,2025-01-01,2025-01-01,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5852,2025-01-01,2025-01-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5853,2025-01-02,2025-01-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5854,2025-01-02,2025-01-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5855,2025-01-02,2025-01-01,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5856,2025-01-02,2025-01-01,normal,bloc2,STRAT2,PDAIEUR LX Equity,0.2
5857,2025-01-02,2025-01-01,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5858,2025-01-02,2025-01-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5859,2025-01-03,2025-01-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5860,2025-01-03,2025-01-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5861,2025-01-03,2025-01-01,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5862,2025-01-03,2025-01-01,normal,bloc2,STRAT2,PDAIEUR LX Equity,0.2
5863,2025-01-03,2025-01-01,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5864,2025-01-03,2025-01-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5865,2025-01-06,2025-01-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5866,2025-01-06,2025-01-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5867,2025-01-06,2025-01-01,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5868,2025-01-06,2025-01-01,normal,bloc2,STRAT2,PDAIEUR LX Equity,0.2
5869,2025-01-06,2025-01-01,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5870,2025-01-06,2025-01-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5871,2025-01-07,2025-01-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5872,2025-01-07,2025-01-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5873,2025-01-07,2025-01-01,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5874,2025-01-07,2025-01-01,normal,bloc2,STRAT2,PDAIEUR LX Equity,0.2
5875,2025-01-07,2025-01-01,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5876,2025-01-07,2025-01-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5877,2025-01-08,2025-01-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5878,2025-01-08,2025-01-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5879,2025-01-08,2025-01-01,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5880,2025-01-08,2025-01-01,normal,bloc2,STRAT2,PDAIEUR LX Equity,0.2
5881,2025-01-08,2025-01-01,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5882,2025-01-08,2025-01-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5883,2025-01-09,2025-01-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5884,2025-01-09,2025-01-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5885,2025-01-09,2025-01-01,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5886,2025-01-09,2025-01-01,normal,bloc2,STRAT2,PDAIEUR LX Equity,0.2
5887,2025-01-09,2025-01-01,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5888,2025-01-09,2025-01-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5889,2025-01-10,2025-01-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5890,2025-01-10,2025-01-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5891,2025-01-10,2025-01-01,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5892,2025-01-10,2025-01-01,normal,bloc2,STRAT2,PDAIEUR LX Equity,0.2
5893,2025-01-10,2025-01-01,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5894,2025-01-10,2025-01-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5895,2025-01-13,2025-01-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5896,2025-01-13,2025-01-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5897,2025-01-13,2025-01-01,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5898,2025-01-13,2025-01-01,normal,bloc2,STRAT2,PDAIEUR LX Equity,0.2
5899,2025-01-13,2025-01-01,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5900,2025-01-13,2025-01-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5901,2025-01-14,2025-01-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5902,2025-01-14,2025-01-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5903,2025-01-14,2025-01-01,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5904,2025-01-14,2025-01-01,normal,bloc2,STRAT2,PDAIEUR LX Equity,0.2
5905,2025-01-14,2025-01-01,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5906,2025-01-14,2025-01-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5907,2025-01-15,2025-01-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5908,2025-01-15,2025-01-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5909,2025-01-15,2025-01-01,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5910,2025-01-15,2025-01-01,normal,bloc2,STRAT2,PDAIEUR LX Equity,0.2
5911,2025-01-15,2025-01-01,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5912,2025-01-15,2025-01-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5913,2025-01-16,2025-01-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5914,2025-01-16,2025-01-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5915,2025-01-16,2025-01-01,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5916,2025-01-16,2025-01-01,normal,bloc2,STRAT2,PDAIEUR LX Equity,0.2
5917,2025-01-16,2025-01-01,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5918,2025-01-16,2025-01-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5919,2025-01-17,2025-01-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5920,2025-01-17,2025-01-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5921,2025-01-17,2025-01-01,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5922,2025-01-17,2025-01-01,normal,bloc2,STRAT2,PDAIEUR LX Equity,0.2
5923,2025-01-17,2025-01-01,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5924,2025-01-17,2025-01-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5925,2025-01-20,2025-01-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
5926,2025-01-20,2025-01-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
5927,2025-01-20,2025-01-01,normal,bloc2,STRAT2,MOTSECS LX Equity,0.2
5928,2025-01-20,2025-01-01,normal,bloc2,STRAT2,PDAIEUR LX Equity,0.2
5929,2025-01-20,2025-01-01,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
5930,2025-01-20,2025-01-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
5931,2025-01-21,2025-01-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
5932,2025-01-21,2025-01-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
5933,2025-01-21,2025-01-01,stress,bloc2,STRAT2,MOTSECS LX Equity,0.15
5934,2025-01-21,2025-01-01,stress,bloc2,STRAT2,PDAIEUR LX Equity,0.15
5935,2025-01-21,2025-01-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
5936,2025-01-21,2025-01-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
5937,2025-01-22,2025-01-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
5938,2025-01-22,2025-01-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
5939,2025-01-22,2025-01-01,stress,bloc2,STRAT2,MOTSECS LX Equity,0.15
5940,2025-01-22,2025-01-01,stress,bloc2,STRAT2,PDAIEUR LX Equity,0.15
5941,2025-01-22,2025-01-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
5942,2025-01-22,2025-01-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
5943,2025-01-23,2025-01-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
5944,2025-01-23,2025-01-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
5945,2025-01-23,2025-01-01,stress,bloc2,STRAT2,MOTSECS LX Equity,0.15
5946,2025-01-23,2025-01-01,stress,bloc2,STRAT2,PDAIEUR LX Equity,0.15
5947,2025-01-23,2025-01-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
5948,2025-01-23,2025-01-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
5949,2025-01-24,2025-01-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
5950,2025-01-24,2025-01-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
5951,2025-01-24,2025-01-01,stress,bloc2,STRAT2,MOTSECS LX Equity,0.15
5952,2025-01-24,2025-01-01,stress,bloc2,STRAT2,PDAIEUR LX Equity,0.15
5953,2025-01-24,2025-01-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
5954,2025-01-24,2025-01-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
5955,2025-01-27,2025-01-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
5956,2025-01-27,2025-01-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
5957,2025-01-27,2025-01-01,stress,bloc2,STRAT2,MOTSECS LX Equity,0.15
5958,2025-01-27,2025-01-01,stress,bloc2,STRAT2,PDAIEUR LX Equity,0.15
5959,2025-01-27,2025-01-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
5960,2025-01-27,2025-01-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
5961,2025-01-28,2025-01-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
5962,2025-01-28,2025-01-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
5963,2025-01-28,2025-01-01,stress,bloc2,STRAT2,MOTSECS LX Equity,0.15
5964,2025-01-28,2025-01-01,stress,bloc2,STRAT2,PDAIEUR LX Equity,0.15
5965,2025-01-28,2025-01-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
5966,2025-01-28,2025-01-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
5967,2025-01-29,2025-01-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
5968,2025-01-29,2025-01-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
5969,2025-01-29,2025-01-01,stress,bloc2,STRAT2,MOTSECS LX Equity,0.15
5970,2025-01-29,2025-01-01,stress,bloc2,STRAT2,PDAIEUR LX Equity,0.15
5971,2025-01-29,2025-01-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
5972,2025-01-29,2025-01-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
5973,2025-01-30,2025-01-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
5974,2025-01-30,2025-01-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
5975,2025-01-30,2025-01-01,stress,bloc2,STRAT2,MOTSECS LX Equity,0.15
5976,2025-01-30,2025-01-01,stress,bloc2,STRAT2,PDAIEUR LX Equity,0.15
5977,2025-01-30,2025-01-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
5978,2025-01-30,2025-01-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
5979,2025-01-31,2025-01-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
5980,2025-01-31,2025-01-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
5981,2025-01-31,2025-01-01,stress,bloc2,STRAT2,MOTSECS LX Equity,0.15
5982,2025-01-31,2025-01-01,stress,bloc2,STRAT2,PDAIEUR LX Equity,0.15
5983,2025-01-31,2025-01-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
5984,2025-01-31,2025-01-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
5985,2025-02-03,2025-02-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
5986,2025-02-03,2025-02-03,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
5987,2025-02-03,2025-02-03,stress,bloc2,STRAT2,CARPPFE LX Equity,0.15
5988,2025-02-03,2025-02-03,stress,bloc2,STRAT2,MOTSECS LX Equity,0.15
5989,2025-02-03,2025-02-03,stress,bloc3,STRAT3,AUREUSF ID Equity,0.1
5990,2025-02-03,2025-02-03,stress,bloc3,STRAT3,VAIGCIA GR Equity,0.1
