date,RegimeScore,regime,q_low_roll,q_high_roll,vol_63,corr_eq_bond_63,mom_63
2021-07-19 00:00:00,0.06513476778894062,Stress,-1.2723311997194282,0.17735746739369976,0.08347810170924343,0.07575610373377752,0.032829400542917275
2021-07-20 00:00:00,0.18201298059606624,Stress,-1.2675167820334998,0.17868302981676493,0.08520818644438122,0.1006727794851097,0.03786398729800622
2021-07-21 00:00:00,0.25587343775806654,Stress,-1.2622722084219302,0.1805373712668535,0.0855224425912762,0.0821484282149808,0.046247796554950815
2021-07-22 00:00:00,0.009480445506407684,Stress,-1.257027634810361,0.17965200566932585,0.0857791373916841,0.09337266121901511,0.04874388394153306
2021-07-23 00:00:00,0.036615974275714544,Stress,-1.2533917097165284,0.17887239587720286,0.08710229433185816,0.1004861014725043,0.05940431337465224
2021-07-26 00:00:00,-0.116594486732122,Stress,-1.2529730816581688,0.17830429769588918,0.08720570224910523,0.10061449494683422,0.05826421380654501
2021-07-27 00:00:00,-0.0780968348198892,Stress,-1.2525544535998094,0.1777361995145755,0.08839195983266143,0.08005755176860639,0.053227169407723984
2021-07-28 00:00:00,-0.04626139972653322,Stress,-1.2521358255414499,0.17716810133326194,0.08882966375090039,0.07606239365503849,0.057054036834451205
2021-07-29 00:00:00,-0.13125277499558619,Stress,-1.2503380611473895,0.17359739484157197,0.08877573202695896,0.0749572563736643,0.054858421625029186
2021-07-30 00:00:00,-0.07117140079178505,Neutre,-1.2485402967533294,0.170026688349882,0.08695612800830112,0.10643451716832283,0.060989378446630216
2021-08-02 00:00:00,-0.06337906426536416,Neutre,-1.2467425323592691,0.16645598185819202,0.08490225915329891,0.14302074233647172,0.05331991832912597
2021-08-03 00:00:00,0.30025577738628056,Neutre,-1.2456093046106889,0.17478763033880151,0.08430193047274308,0.1336968476501547,0.05677681076602781
2021-08-04 00:00:00,0.16596136072745873,Neutre,-1.2448083451848482,0.17156473103036035,0.0840825350291396,0.15388832201855254,0.055335279492827905
2021-08-05 00:00:00,0.31898252568944874,Neutre,-1.2440073857590077,0.1775468334541377,0.08414560000259912,0.15661451184107977,0.060015560997600303
2021-08-06 00:00:00,0.2181222818226232,Neutre,-1.2424957567542987,0.17887239587720286,0.07731366963195828,0.012999735610490858,0.08099942045801933
2021-08-09 00:00:00,-1.2386508800836578,Neutre,-1.2415443997185314,0.17830429769588918,0.07666214984813914,-0.012787070340601045,0.08633739718152977
2021-08-10 00:00:00,-1.5399174903572665,Neutre,-1.244274372234288,0.1777361995145755,0.07671743070649205,-0.011197210795679653,0.08795600299861417
2021-08-11 00:00:00,-1.57704423223483,Neutre,-1.246143277561249,0.17716810133326194,0.07600184241508402,-0.0006908179105407266,0.08058165493760794
2021-08-12 00:00:00,-1.324692191057145,Neutre,-1.2503380611473898,0.17380607915152085,0.07541107922309205,-0.020694275471161618,0.08622525096319866
2021-08-13 00:00:00,-1.6055941265799936,Neutre,-1.2526939962859291,0.17044405696977977,0.07550681419781778,-0.019914578103495496,0.08507186755312723
2021-08-16 00:00:00,-1.5707002415326534,Neutre,-1.2552794436065045,0.16708203478803868,0.07132385346541974,-0.02656443455012911,0.09503095755846958
2021-08-17 00:00:00,-1.986017527770478,Neutre,-1.2675167820334998,0.16582223785415945,0.06780992379318311,-0.08687041263857952,0.08390983462981771
2021-08-18 00:00:00,-2.0736793469981394,Risk-on,-1.2776033408322902,0.1656135535442106,0.06760625556866567,-0.09894460527948518,0.07943414068757204
2021-08-19 00:00:00,-2.0270654034772217,Risk-on,-1.2901917985970557,0.16540486923426173,0.07004188375808357,-0.089111049492138,0.07080671472778977
2021-08-20 00:00:00,-1.6840985106280435,Risk-on,-1.3111857834049612,0.16486401306684076,0.07052102531958687,-0.08519726200004224,0.07468098299648629
2021-08-23 00:00:00,-1.7877051335982719,Risk-on,-1.3199944000220794,0.16365881318447584,0.07083825999571247,-0.1172689521235129,0.07673675003626612
2021-08-24 00:00:00,-2.0399922996673614,Risk-on,-1.3241148261000606,0.16245361330211094,0.07082119661918906,-0.11194733409427884,0.07584688790866112
2021-08-25 00:00:00,-2.018644829725738,Risk-on,-1.324692191057145,0.16124841341974624,0.0707631110746612,-0.0970829526210986,0.0718601816811184
2021-08-26 00:00:00,-1.846042715714338,Risk-on,-1.3741290019312025,0.16018836146784524,0.07019146764485068,-0.0912191408980837,0.07383169547693003
2021-08-27 00:00:00,-1.9217165989173308,Risk-on,-1.39672957746333,0.15912830951594426,0.07007683438008283,-0.0845918392185874,0.07288748163327075
2021-08-30 00:00:00,-1.8914342663110792,Risk-on,-1.3990162088061369,0.15806825756404325,0.07010100903116873,-0.08403579842581888,0.07306156449080237
