ticker,Strat,beta,beta_stress,beta_bloc1,corr,return_stress,skewness,maxdd_abs,alpha,sharpe,sortino,vol,ret_ann,kurtosis,n_obs_is,dd_covid,ret_rel_covid,score_custom,rank_in_bloc
CDARMEC LX Equity,STRAT2,0.2728926069825725,0.4706801458379796,0.4706801458379796,0.24719637021187224,-0.23150217858795819,0.14668784999845758,0.0343592765513796,0.007137236664003656,0.5953447310254643,0.8842621517367351,0.052752140329284866,0.03140570879535565,2.138537605052262,262,,,-0.3187127888881809,37
DA13030 LX Equity,STRAT2,0.9212062404833014,2.2986232091662413,2.2986232091662413,0.4294452409289232,-0.538642607001649,-1.3129081020375184,0.07683656665461791,0.020882955398197234,1.0029519749584128,1.1344681386520838,0.10250368564464216,0.10280627395781017,5.478466138344935,262,,,-0.3544277158370349,38
HSMSTIC LX Equity,STRAT2,0.5943213484485479,0.9573673659629719,0.9573673659629719,0.5037266865521102,-0.4787402272132182,-0.6459525292511262,0.03355127322780527,-0.006489582898662485,0.8223587986740942,1.0568038768645778,0.056378922996898506,0.04636370338626872,1.7309035241478288,262,,,-0.4401106957666667,39
LDAPB2E ID Equity,STRAT2,0.6664113211103704,1.2605731981467845,1.2605731981467845,0.3480857414647618,-0.33965490016023425,-0.4612879140677147,0.045291096273806675,0.003931329199339827,0.6907810031089302,0.9493448610453266,0.09148429313424668,0.06319561177998634,1.5929896052534733,262,,,-0.4458705239311046,40
GEARP3Y LX Equity,STRAT2,0.628497201484596,0.7625671480454317,0.7625671480454317,0.7406661541929047,-0.4855206780428569,-0.6425997010957565,0.027777777777778234,-0.013307626485303488,1.0502307640391282,1.359780839992862,0.0405481694819375,0.04258493501540328,2.3076094495016655,262,,,-0.4626880811287124,41
PRATLSB LX Equity,STRAT2,0.19303894860372248,0.05615733036442255,0.05615733036442255,0.1340226132608208,-0.2942327205361347,-0.15455794460727085,0.07173271998112873,-0.014631823213979645,0.03683486812484769,0.0556096338255182,0.06882675051389645,0.0025352242786411683,0.7828289921185969,262,,,-0.5998453909972946,42
BOFGSEI LX Equity,STRAT2,1.3428865844459104,1.890159621062826,1.890159621062826,0.6703854266104132,-0.7571466929518456,-0.498253591273445,0.07780571306301476,-0.02690821717531952,0.9665149386900348,1.322268781401875,0.09572054766509046,0.09251533925790145,1.5461419859566226,262,,,-0.6412680035828469,43
JPMMADE LX Equity,STRAT2,0.377718738941655,0.3695210041983377,0.3695210041983377,0.47821949315461787,-0.38673924146116456,-0.20982835123043456,0.03418082076168505,-0.025005318176191782,0.2274722951181179,0.33680738824566914,0.03774258662351701,0.00858539280294579,0.5845231951495098,262,,,-0.6609830717192272,44
PROSSPE LX Equity,STRAT2,1.4188576862114677,2.3067160244500924,2.3067160244500924,0.4786992349048889,-0.7332088929618745,-0.5104397781243697,0.09603906673901264,-0.0215408312144032,0.7387994137768675,0.9674369739694239,0.1416336697894089,0.10463887221148171,3.365136384917651,262,,,-0.7236664326480367,45
ALMLSI3 LX Equity,STRAT2,0.2374047809113503,0.5933755463966682,0.5933755463966682,0.1594828498192523,-0.2020966965154305,-3.355352503745271,0.07183592695871222,-0.030582185594606532,-0.13312776781974517,-0.1327168470370182,0.07113214045118144,-0.009469663078506385,30.040905153402996,262,,,-0.7400045856956506,46
CPESAEA LX Equity,STRAT2,1.3054762560415143,1.8241593649107892,1.8241593649107892,0.5543995206105544,-0.7685820577969342,-0.27271375902334277,0.08738659999864506,-0.035725161782824255,0.714274931936252,1.0305115614359286,0.11252176490456482,0.08037147596855498,0.9257357747354535,262,,,-0.7477587033932945,47
UEOUEPA LX Equity,STRAT2,1.1244775428042606,1.5374207458017806,1.5374207458017806,0.5634180521182592,-0.681727425100294,-0.48861901838423016,0.0773006134969324,-0.0380401702087311,0.6496839320591977,0.8690556545929286,0.09536970359550437,0.06196016403124749,0.7689127433817324,262,,,-0.751084373836398,48
NORMABI LX Equity,STRAT2,0.2252454011631111,-0.43240105879762375,-0.43240105879762375,0.1563551611239152,-0.34250554916640585,0.11592655160141264,0.10011256934473789,-0.04072234078881175,-0.3005734925928434,-0.5106915131519218,0.06883893068282106,-0.020691157821692174,0.5569254262219689,262,,,-0.850730662063964,49
TRESGFE ID Equity,STRAT2,-0.05444653058630157,-0.01613726615776059,-0.01613726615776059,-0.07284318438694086,0.04686005173493624,-0.001378785875477242,0.05018850141376052,-0.03023637622241026,-0.9821260937373215,-1.495416195803458,0.03571673012811639,-0.03507833264179705,1.004828818960088,262,,,-0.8644371125206922,50
PRAEEMA LX Equity,STRAT2,0.3250798626700923,0.8396435339229623,0.8396435339229623,0.2034180140463127,-0.3980695192821685,-1.6694043608469853,0.11002059326118452,-0.04655534858393958,-0.2310740823360796,-0.2594869965793274,0.07636442074890898,-0.017645838447680418,12.408752518992054,262,,,-0.8745643095955553,51
NMAPBIE LX Equity,STRAT2,0.3378077280980795,-0.6275046433497593,-0.6275046433497593,0.1552622294852687,-0.48297471038293305,0.10811384084389487,0.15618087107828849,-0.08038144110054021,-0.4841939430074431,-0.811932662401622,0.10396667788719574,-0.05034003570758605,0.6698628388074903,262,,,-1.1728145821804379,52
KAIRKEA LX Equity,STRAT2,0.6377425900993082,0.3229044993627227,0.3229044993627227,0.3090434966559188,-0.6301060937690083,-0.903976738647882,0.0904084158415841,-0.10487153435578916,-0.4883612392615981,-0.5981865976444171,0.09860892323531299,-0.04815677595344925,3.288319818649046,262,,,-1.313970219890919,53
