,beta_rolling_63d
2024-05-23,0.160386324704959
2024-05-24,0.1660137191302934
2024-05-27,0.1628774405188508
2024-05-28,0.17022257210368938
2024-05-29,0.13133248624690347
2024-05-30,0.13125575669665415
2024-05-31,0.14768677862169116
2024-06-03,0.1431800801626252
2024-06-04,0.18889072243496668
2024-06-05,0.1629455302896244
2024-06-06,0.16364454907188683
2024-06-07,0.14924944584596264
2024-06-10,0.1522213600394794
2024-06-11,0.15760517597320214
2024-06-12,0.16956904533066933
2024-06-13,0.17397122129738837
2024-06-14,0.17586134060693873
2024-06-17,0.17535469626856376
2024-06-18,0.13611398455657966
2024-06-19,0.12403031728250331
2024-06-20,0.12366675877509538
2024-06-21,0.12443237376559373
2024-06-24,0.1482440703781843
2024-06-25,0.15096679784806089
2024-06-26,0.14880698207550133
2024-06-27,0.14867231458447788
2024-06-28,0.15478297162806728
2024-07-01,0.148613709367422
2024-07-02,0.13070707041836072
2024-07-03,0.1565192639238807
2024-07-04,0.15594375608090927
2024-07-05,0.15933330552822322
2024-07-08,0.15655985463245753
2024-07-09,0.1411287743218814
2024-07-10,0.14968818835291325
2024-07-11,0.14721166519181172
2024-07-12,0.17750593296988804
2024-07-15,0.1845804087280569
2024-07-16,0.17644859717353908
2024-07-17,0.22690265776228496
2024-07-18,0.2793690396017988
2024-07-19,0.2471246838689362
2024-07-22,0.24633260655337064
2024-07-23,0.26430893176410464
2024-07-24,0.2782471729824626
2024-07-25,0.28052563123325885
2024-07-26,0.3025410368666912
2024-07-29,0.3021518654250719
2024-07-30,0.302356506022001
2024-07-31,0.3503692748444766
2024-08-01,0.31954340072602466
2024-08-02,0.24686414810823418
2024-08-05,0.22144600158017047
2024-08-06,0.1955324060276559
2024-08-07,0.21517948262526249
2024-08-08,0.2207630145296074
2024-08-09,0.23419032983482618
2024-08-12,0.22842294703751462
2024-08-13,0.23835087660970308
2024-08-14,0.24726871147374357
2024-08-15,0.2360755383778477
2024-08-16,0.23573347691860352
2024-08-19,0.23419466536516312
2024-08-20,0.23424412416467272
2024-08-21,0.2294863598394839
2024-08-22,0.2355912290451566
2024-08-23,0.2412041579680478
2024-08-26,0.2609088250549872
2024-08-27,0.2649657164099956
2024-08-28,0.25493719913354684
2024-08-29,0.26326520646755297
2024-08-30,0.2587630660652673
2024-09-02,0.2753482287505775
2024-09-03,0.26966196976644347
2024-09-04,0.27528810134825754
2024-09-05,0.27666218197886105
2024-09-06,0.276104791894595
2024-09-09,0.245199399577692
2024-09-10,0.25211700818590876
2024-09-11,0.24596846644708487
2024-09-12,0.2572731089539053
2024-09-13,0.2642193445975096
2024-09-16,0.26460949149835034
2024-09-17,0.2656904428108462
2024-09-18,0.2486565702840255
2024-09-19,0.24928498168366287
2024-09-20,0.2531411357179429
2024-09-23,0.2494841573556382
2024-09-24,0.2526197064229933
2024-09-25,0.25119716686548854
2024-09-26,0.2483198927074146
2024-09-27,0.24915113422536078
2024-09-30,0.24682480834929366
2024-10-01,0.23797802932043163
2024-10-02,0.23774616252749212
2024-10-03,0.2414258249652554
2024-10-04,0.24884506193191297
2024-10-07,0.24656382738209026
2024-10-08,0.24821115309158406
2024-10-09,0.2547053979460144
2024-10-10,0.2567564288408451
2024-10-11,0.2634319099262453
2024-10-14,0.2334519067901205
2024-10-15,0.19652281647900732
2024-10-16,0.19890457950344212
2024-10-17,0.19665339715263364
2024-10-18,0.15441691581548578
2024-10-21,0.12687056050957726
2024-10-22,0.11963884049394849
2024-10-23,0.1265171104222315
2024-10-24,0.13014518009027204
2024-10-25,0.13074580598839813
2024-10-28,0.0962019973588765
2024-10-29,0.12108400340408615
2024-10-30,0.13155968418858874
2024-10-31,0.11502301330633558
2024-11-01,0.16376628248145947
2024-11-04,0.13746169969995106
2024-11-05,0.13362383833686403
2024-11-06,0.263598708290412
2024-11-07,0.26607517491929433
2024-11-08,0.2771635081946158
2024-11-11,0.2481818470081971
2024-11-12,0.2533545512070024
2024-11-13,0.2517197819308424
2024-11-14,0.2617888191685184
2024-11-15,0.18268369618337083
2024-11-18,0.18661698365900217
2024-11-19,0.17984509644235613
2024-11-20,0.17767047251665205
2024-11-21,0.16087379575771807
2024-11-22,0.14832681680231985
2024-11-25,0.1477508636093714
2024-11-26,0.15053325384153096
2024-11-27,0.16724017247298278
2024-11-28,0.16043005441863423
2024-11-29,0.14880646489093866
2024-12-02,0.1299807616129887
2024-12-03,0.11490802892216884
2024-12-04,0.11537198073314056
2024-12-05,0.13167943248554284
2024-12-06,0.12831421820364175
2024-12-09,0.13660711006375992
2024-12-10,0.12841712697955476
2024-12-11,0.12642787327648505
2024-12-12,0.14056544027968126
2024-12-13,0.14334956211028232
2024-12-16,0.15387164599238404
2024-12-17,0.1660597860222989
2024-12-18,0.1528168769777787
2024-12-19,0.23780061828505195
2024-12-20,0.23617347757331658
2024-12-23,0.23720344928527934
2024-12-24,0.24744717660944815
2024-12-25,0.2545039998426159
2024-12-26,0.2543401142296257
2024-12-27,0.27024915681452183
2024-12-30,0.26742505305199565
2024-12-31,0.26431451887326846
2025-01-01,0.26504456660552705
2025-01-02,0.24309818981099296
2025-01-03,0.2503115012796725
2025-01-06,0.24655317270824303
2025-01-07,0.25788867011708044
2025-01-08,0.26308621534647775
2025-01-09,0.2691553405618016
2025-01-10,0.2634035772267188
2025-01-13,0.26514696488577794
2025-01-14,0.26856621889707166
2025-01-15,0.2598609900494975
2025-01-16,0.2572120538649443
2025-01-17,0.2663748763299692
2025-01-20,0.26597704223790075
2025-01-21,0.2653995269336878
2025-01-22,0.25943336957607993
2025-01-23,0.25990778590789504
2025-01-24,0.2593781322920396
2025-01-27,0.2589295657019757
2025-01-28,0.26868949170744383
2025-01-29,0.26690899242744864
2025-01-30,0.2594796371798462
2025-01-31,0.25163094187586654
2025-02-03,0.16350568851533845
2025-02-04,0.16351870144525843
2025-02-05,0.1427434368458175
2025-02-06,0.16507725722018438
2025-02-07,0.1755016199911559
2025-02-10,0.17420080120840029
2025-02-11,0.16200801136752654
2025-02-12,0.21910847428803465
2025-02-13,0.19553627550928512
2025-02-14,0.190229541950383
2025-02-17,0.19376067057202384
2025-02-18,0.2029184132095218
2025-02-19,0.2025933379800967
2025-02-20,0.2020483587832257
2025-02-21,0.18528749181005827
2025-02-24,0.1716839485466773
2025-02-25,0.17668016954055588
2025-02-26,0.21364549107312716
2025-02-27,0.2243422296017906
2025-02-28,0.21733617500526772
2025-03-03,0.18420991155223154
2025-03-04,0.27058835793211655
2025-03-05,0.2774372136424387
2025-03-06,0.2868198738830803
2025-03-07,0.3068765405796837
2025-03-10,0.2991290662739961
2025-03-11,0.2762886899006394
2025-03-12,0.29415613740203944
2025-03-13,0.28924785866473907
2025-03-14,0.3019125037396927
2025-03-17,0.3008950959340859
2025-03-18,0.2750150641748657
2025-03-19,0.27660795497853485
2025-03-20,0.28295161099977667
2025-03-21,0.2816001109957458
2025-03-24,0.2679577536374158
2025-03-25,0.266015265697898
2025-03-26,0.2688927973067488
2025-03-27,0.27566038724502817
2025-03-28,0.2707197576625473
2025-03-31,0.27014189757561785
2025-04-01,0.26729182087319997
2025-04-02,0.26619678113570455
2025-04-03,0.3057298994515165
2025-04-04,0.3943049019953786
2025-04-07,0.35674022257076626
2025-04-08,0.1735689667835393
2025-04-09,0.07903287221294779
2025-04-10,-0.09702341380926338
2025-04-11,-0.11005658106383621
2025-04-14,-0.11321456602668122
2025-04-15,-0.10186221557117058
2025-04-16,-0.1128421519275845
2025-04-17,-0.11204118186809997
2025-04-18,-0.1135829840976704
2025-04-21,-0.11366275425201412
2025-04-22,-0.11375250031801938
2025-04-23,-0.08678632817222508
2025-04-24,-0.07671079766043426
2025-04-25,-0.07631503797069758
2025-04-28,-0.07659661850143921
2025-04-29,-0.07645275649131103
2025-04-30,-0.0815489507346153
2025-05-01,-0.08089419325262338
2025-05-02,-0.09305786674244608
2025-05-05,-0.09391080188784197
2025-05-06,-0.10185497757934471
2025-05-07,-0.10092534018410952
2025-05-08,-0.09797997668609787
2025-05-09,-0.09790129716495385
2025-05-12,-0.08920493353241264
2025-05-13,-0.08593423491187434
2025-05-14,-0.08605308038396277
2025-05-15,-0.08728608336008749
2025-05-16,-0.08498937035827883
2025-05-19,-0.08507263081992181
2025-05-20,-0.08437354578273153
2025-05-21,-0.08179060807280328
2025-05-22,-0.0811036132734179
2025-05-23,-0.08238097892906077
2025-05-26,-0.09039361685395288
2025-05-27,-0.08667625907526598
2025-05-28,-0.0832888470605581
2025-05-29,-0.08275736925834772
2025-05-30,-0.12172666018964531
2025-06-02,-0.15290764107324117
2025-06-03,-0.14937461887396777
2025-06-04,-0.16236384178519406
2025-06-05,-0.1632887348721284
2025-06-06,-0.1689487756642733
2025-06-09,-0.1766293487653641
2025-06-10,-0.1740544532153762
2025-06-11,-0.1822877000924958
2025-06-12,-0.18450678775714885
2025-06-13,-0.17836819326967643
2025-06-16,-0.18476990228030196
2025-06-17,-0.1898516026850649
2025-06-18,-0.18733987887213083
2025-06-19,-0.19132230480319445
2025-06-20,-0.19017864199442283
2025-06-23,-0.19225877924747634
2025-06-24,-0.19124850956376158
2025-06-25,-0.19700295034404028
2025-06-26,-0.19708068619291716
2025-06-27,-0.19646817148922147
2025-06-30,-0.19568225534363534
2025-07-01,-0.2886268611844383
2025-07-02,-0.4804638023393621
2025-07-03,-0.54434282960718
2025-07-04,-0.4014677217045692
2025-07-07,-0.3438820124755569
2025-07-08,0.022042266267726415
2025-07-09,0.07394061965865228
2025-07-10,0.11921686794705338
2025-07-11,0.11298662465879612
2025-07-14,0.13300040296226925
2025-07-15,0.11698823811875671
2025-07-16,0.10189241322332966
2025-07-17,0.10724000801941078
2025-07-18,0.11143573358940378
2025-07-21,0.05039517202878819
2025-07-22,0.02925832908851473
2025-07-23,0.01691729656686346
2025-07-24,0.02198678035812954
2025-07-25,0.019652081247420957
2025-07-28,0.015355215065575455
2025-07-29,0.012626227674518991
2025-07-30,0.09271579689512065
2025-07-31,0.10120522718935059
2025-08-01,0.11886449811516517
2025-08-04,0.1080987103547837
2025-08-05,0.10396420147138713
2025-08-06,0.10396618182609127
2025-08-07,0.13965725878583193
2025-08-08,0.14233419983940512
2025-08-11,0.14192219216910346
2025-08-12,0.16290916033373104
2025-08-13,0.15392600475739635
2025-08-14,0.15721973921062868
2025-08-15,0.1754401140877076
2025-08-18,0.17574294854714148
2025-08-19,0.17176631435597808
2025-08-20,0.18248431325408257
2025-08-21,0.19105472065834847
2025-08-22,0.21050759005445133
2025-08-25,0.21075742834858355
2025-08-26,0.20882226499860304
2025-08-27,0.19462057811985642
2025-08-28,0.1952374597570172
2025-08-29,0.20000908298600076
2025-09-01,0.20003668563039792
2025-09-02,0.20818790816375085
2025-09-03,0.19908508267842753
2025-09-04,0.21139101723934126
2025-09-05,0.21272264996383375
2025-09-08,0.2068459983412861
2025-09-09,0.20145061884347254
2025-09-10,0.19302397720412645
2025-09-11,0.18238839801626247
2025-09-12,0.19317135121533663
2025-09-15,0.19122692835453822
2025-09-16,0.18044604926617144
2025-09-17,0.18312952406260113
2025-09-18,0.19810086356866458
2025-09-19,0.18889601074807735
2025-09-22,0.19320639626025893
2025-09-23,0.19324910430565373
2025-09-24,0.188679053788135
2025-09-25,0.18937681626772718
2025-09-26,0.18663484986593412
2025-09-29,0.18471249574812482
2025-09-30,0.20050405223235013
2025-10-01,0.2087504060888366
2025-10-02,0.2177061328097575
2025-10-03,0.20646619816815207
2025-10-06,0.19657172324750205
2025-10-07,0.19688769425128494
2025-10-08,0.18685251030389496
2025-10-09,0.18328528317278464
2025-10-10,0.18533558100376082
2025-10-13,0.2025035027281317
2025-10-14,0.19515176516414182
2025-10-15,0.21326382885387588
2025-10-16,0.21429334552141846
2025-10-17,0.26722129216151197
2025-10-20,0.2637089367185807
2025-10-21,0.26803384362578947
2025-10-22,0.284899498800423
2025-10-23,0.29489675840294094
2025-10-24,0.29973184696324356
2025-10-27,0.29267358163347623
2025-10-28,0.2853835961761088
2025-10-29,0.33896559181515645
2025-10-30,0.38468633714788514
2025-10-31,0.3917134506807597
2025-11-03,0.3922373693393122
2025-11-04,0.3868086615328813
2025-11-05,0.37765931486578863
2025-11-06,0.35956489726004254
2025-11-07,0.4172577678779222
2025-11-10,0.382065378601092
2025-11-11,0.37685005447456943
2025-11-12,0.37338449594501566
2025-11-13,0.3930119076273046
2025-11-14,0.40674250511251797
2025-11-17,0.3992498224780288
2025-11-18,0.4007951344478057
2025-11-19,0.3784300915702557
2025-11-20,0.3798856552172932
2025-11-21,0.3903616897130611
2025-11-24,0.3891522924872786
2025-11-25,0.39993601595684297
2025-11-26,0.3892055428528739
2025-11-27,0.38806862635907663
2025-11-28,0.40344575470361177
2025-12-01,0.40930968988741695
2025-12-02,0.4015752669972088
2025-12-03,0.40051875152308114
2025-12-04,0.40809186681838305
2025-12-05,0.41726153575638125
2025-12-08,0.3919932559200821
2025-12-09,0.40945883802825334
2025-12-10,0.40996645337323745
2025-12-11,0.4111312511314663
2025-12-12,0.4169664814891219
2025-12-15,0.4166742852879261
2025-12-16,0.40135738671745347
2025-12-17,0.40115823253105437
2025-12-18,0.3977185598023599
2025-12-19,0.3972433721929071
2025-12-22,0.39608256037321793
2025-12-23,0.4006702154147446
2025-12-24,0.40492249978385386
2025-12-25,0.40759906942242624
2025-12-26,0.40403388147104047
2025-12-29,0.39680395907369614
2025-12-30,0.3886663859545023
2025-12-31,0.39870537542140394
